Date,Day,제주Ava,제주H/U,제주Sold,제주Occ%,제주ADR,제주Rm Rev.,제주FB Rev.,남원Ava,남원H/U,남원Sold,남원Occ%,남원ADR,남원Rm Rev.,남원FB Rev.,경주Ava,경주H/U,경주Sold,경주Occ%,경주ADR,경주Rm Rev.,경주FB Rev.,낙산Ava,낙산H/U,낙산Sold,낙산Occ%,낙산ADR,낙산Rm Rev.,낙산FB Rev.,드림Ava,드림H/U,드림Sold,드림Occ%,드림ADR,드림Rm Rev.,드림FB Rev.,도고Ava,도고H/U,도고Sold,도고Occ%,도고ADR,도고Rm Rev.,도고FB Rev.,가평Ava,가평H/U,가평Sold,가평Occ%,가평ADR,가평Rm Rev.,가평FB Rev.
2016-11-26,Sat,90.0,0.0,75.0,83.3,"155,284","11,646,306","1,428,355",58.0,1.0,54.0,93.1,"153,258","8,275,941","1,215,450",34.0,0.0,31.0,91.2,"169,984","5,269,514","242,728",35.0,0.0,33.0,94.3,"143,032","4,720,067","572,733",51.0,46.0,45.0,88.2,"236,481","10,641,629","3,536,000",0.0,0.0,0.0,0.0,0,"1,576,909",0,0.0,0.0,0.0,0.0,0,"9,300,000",0
2016-11-27,Sun,90.0,0.0,54.0,60.0,"117,365","6,337,720","1,149,312",59.0,0.0,16.0,27.1,"118,074","1,889,178","265,909",34.0,0.0,25.0,73.5,"86,709","2,167,714","1,045,465",35.0,0.0,13.0,37.1,"83,636","1,087,272","272,730",98.0,0.0,7.0,7.1,"68,247","477,727","5,594,547",,,,,,,,0.0,0.0,0.0,0.0,0,"1,600,000",0
2016-11-28,Mon,90.0,0.0,35.0,38.9,"100,105","3,503,663","452,271",57.0,2.0,12.0,21.1,"85,379","1,024,542","98,182",34.0,0.0,25.0,73.5,"85,714","2,142,858","645,461",35.0,0.0,9.0,25.7,"66,909","602,177","177,274",98.0,0.0,32.0,32.7,"85,986","2,751,545","36,364",,,,,,,,,,,,,,
2016-11-29,Tue,90.0,0.0,32.0,35.6,"98,866","3,163,696","329,270",56.0,2.0,6.0,10.7,"98,939","593,633",0,34.0,0.0,14.0,41.2,"90,357","1,264,993","618,188",35.0,0.0,6.0,17.1,"77,681","466,088",0,98.0,0.0,46.0,46.9,"103,538","4,762,727","36,364",,,,,,,,,,,,,,
2016-11-30,Wed,90.0,0.0,20.0,22.2,"103,742","2,074,830","387,452",56.0,2.0,2.0,3.6,"142,272","284,544","23,636",34.0,0.0,6.0,17.6,"92,872","557,233","248,273",35.0,0.0,3.0,8.6,"87,757","263,271","27,273",98.0,0.0,4.0,4.1,"100,366","401,463",0,0.0,0.0,0.0,0.0,0,"1,120,000",0,0.0,0.0,0.0,0.0,0,"700,000",0
2016-12-01,Thu,90.0,0.0,45.0,50.0,"110,934","4,992,014","533,588",56.0,2.0,47.0,83.9,"110,264","5,182,419","25,455",34.0,0.0,30.0,88.2,"104,579","3,137,357","149,817",35.0,0.0,16.0,45.7,"90,751","1,452,008","163,638",98.0,0.0,33.0,33.7,"102,479","3,381,817",0,,,,,,,,,,,,,,
2016-12-02,Fri,90.0,0.0,45.0,50.0,"148,672","6,690,220","579,950",58.0,0.0,22.0,37.9,"151,446","3,331,814","203,634",34.0,0.0,29.0,85.3,"123,492","3,581,264","309,093",35.0,0.0,22.0,62.9,"121,862","2,680,972","313,639",97.0,0.0,81.0,83.5,"103,344","8,370,899",0,0.0,0.0,0.0,0.0,0,"5,948,182",0,0.0,0.0,0.0,0.0,0,"2,700,000",0
2016-12-03,Sat,90.0,0.0,58.0,64.4,"148,646","8,621,446","876,994",59.0,0.0,58.0,98.3,"157,613","9,141,535","1,333,634",34.0,0.0,26.0,76.5,"178,238","4,634,180","421,819",35.0,0.0,33.0,94.3,"139,067","4,589,209","518,187",98.0,0.0,71.0,72.4,"98,745","7,010,899","45,455",0.0,0.0,0.0,0.0,0,"1,200,000",0,0.0,0.0,0.0,0.0,0,"1,500,000",0
2016-12-04,Sun,90.0,0.0,43.0,47.8,"113,393","4,875,880","882,268",57.0,2.0,15.0,26.3,"91,635","1,374,530","156,362",34.0,0.0,14.0,41.2,"90,052","1,260,724","1,027,278",35.0,0.0,10.0,28.6,"77,064","770,637","109,092",98.0,0.0,1.0,1.0,"72,727","72,727","1,173,635",0.0,0.0,0.0,0.0,0,"1,450,000",0,,,,,,,
2016-12-05,Mon,90.0,0.0,30.0,33.3,"113,011","3,390,327","657,724",59.0,0.0,11.0,18.6,"100,041","1,100,454","98,180",34.0,0.0,11.0,32.4,"91,649","1,008,134","329,274",35.0,0.0,7.0,20.0,"77,813","544,689","81,819",97.0,1.0,25.0,25.8,"102,745","2,568,636",0,,,,,,,,,,,,,,
2016-12-06,Tue,90.0,0.0,30.0,33.3,"96,330","2,889,902","327,861",59.0,0.0,27.0,45.8,"96,633","2,609,090",0,34.0,0.0,9.0,26.5,"83,672","753,047","209,092",35.0,0.0,7.0,20.0,"69,039","483,270",0,91.0,7.0,48.0,52.7,"99,432","4,772,727","448,000",,,,,,,,,,,,,,
2016-12-07,Wed,90.0,0.0,44.0,48.9,"97,140","4,274,147","821,586",59.0,0.0,25.0,42.4,"98,782","2,469,545","36,363",34.0,0.0,10.0,29.4,"86,386","863,862","109,092",35.0,0.0,7.0,20.0,"96,035","672,243","27,273",97.0,1.0,3.0,3.1,"280,909","842,727","454,600",,,,,,,,0.0,0.0,0.0,0.0,0,"1,900,000",0
2016-12-08,Thu,90.0,0.0,64.0,71.1,"105,328","6,741,018","1,078,812",59.0,0.0,36.0,61.0,"98,434","3,543,631","104,545",34.0,0.0,20.0,58.8,"99,295","1,985,900","27,273",35.0,0.0,5.0,14.3,"78,000","389,998","72,727",98.0,0.0,84.0,85.7,"100,866","8,472,727",0,0.0,0.0,0.0,0.0,0,"1,360,000",0,0.0,0.0,0.0,0.0,0,"4,200,000",0
2016-12-09,Fri,90.0,0.0,69.0,76.7,"142,121","9,806,335","1,342,537",59.0,0.0,53.0,89.8,"135,840","7,199,545","227,273",34.0,0.0,33.0,97.1,"124,931","4,122,727","36,364",35.0,0.0,28.0,80.0,"108,949","3,050,578","509,095",97.0,0.0,57.0,58.8,"110,419","6,293,907",0,0.0,0.0,0.0,0.0,0,"5,578,178",0,0.0,0.0,0.0,0.0,0,"1,818,182",0
2016-12-10,Sat,88.0,0.0,70.0,79.5,"150,595","10,541,633","1,323,446",59.0,0.0,47.0,79.7,"158,939","7,470,134","1,362,721",34.0,0.0,27.0,79.4,"156,187","4,217,046","115,455",35.0,0.0,33.0,94.3,"136,921","4,518,388","613,642",97.0,0.0,62.0,63.9,"105,846","6,562,445","36,364",,,,,,,,0.0,0.0,0.0,0.0,0,"5,600,000",0
2016-12-11,Sun,90.0,0.0,43.0,47.8,"112,358","4,831,388","726,585",59.0,0.0,11.0,18.6,"105,702","1,162,726","138,180",34.0,0.0,18.0,52.9,"87,553","1,575,949","831,826",35.0,0.0,15.0,42.9,"97,636","1,464,538","272,730",97.0,0.0,7.0,7.2,"76,623","536,363",0,0.0,0.0,0.0,0.0,0,"1,600,000",0,,,,,,,
2016-12-12,Mon,90.0,0.0,34.0,37.8,"105,177","3,576,006","534,678",59.0,0.0,44.0,74.6,"133,616","5,879,090","94,545",34.0,0.0,16.0,47.1,"87,120","1,393,923","295,457",35.0,0.0,7.0,20.0,"68,987","482,906","81,819",98.0,0.0,23.0,23.5,"90,514","2,081,816",0,,,,,,,,,,,,,,
2016-12-13,Tue,90.0,0.0,28.0,31.1,"100,038","2,801,062","419,361",59.0,0.0,22.0,37.3,"119,686","2,633,085","60,909",34.0,0.0,16.0,47.1,"86,730","1,387,676","147,455",35.0,0.0,10.0,28.6,"78,686","786,863",0,98.0,0.0,36.0,36.7,"89,432","3,219,542",0,,,,,,,,,,,,,,
2016-12-14,Wed,90.0,0.0,27.0,30.0,"105,333","2,843,992","385,771",59.0,0.0,20.0,33.9,"131,386","2,627,722","69,091",34.0,0.0,25.0,73.5,"100,276","2,506,908","181,820",35.0,0.0,4.0,11.4,"66,727","266,907","54,546",86.0,12.0,39.0,45.3,"130,478","5,088,634","496,000",0.0,0.0,0.0,0.0,0,"8,280,000",0,0.0,0.0,0.0,0.0,0,"13,600,000",0
2016-12-15,Thu,90.0,0.0,39.0,43.3,"107,888","4,207,642","707,040",59.0,0.0,39.0,66.1,"103,520","4,037,266","918,181",34.0,0.0,15.0,44.1,"116,606","1,749,090","38,545",35.0,0.0,13.0,37.1,"70,540","917,014","218,184",74.0,24.0,63.0,85.1,"89,480","5,637,267",0,54.0,0.0,34.0,63.0,"42,353","1,440,000",0,0.0,0.0,0.0,0.0,0,"10,220,000",0
2016-12-16,Fri,90.0,0.0,59.0,65.6,"147,453","8,699,709","1,104,263",59.0,0.0,58.0,98.3,"127,586","7,400,003","948,181",34.0,0.0,33.0,97.1,"113,113","3,732,725","63,637",35.0,0.0,24.0,68.6,"115,872","2,780,923","463,641",97.0,0.0,89.0,91.8,"97,901","8,713,172",0,54.0,0.0,31.0,57.4,"216,774","6,720,000","4,507,500",0.0,0.0,0.0,0.0,0,"9,600,000",0
2016-12-17,Sat,90.0,0.0,67.0,74.4,"153,317","10,272,240","1,339,081",59.0,0.0,53.0,89.8,"140,347","7,438,372","1,243,632",34.0,0.0,32.0,94.1,"178,717","5,718,934","86,363",35.0,0.0,31.0,88.6,"140,538","4,356,680","611,823",97.0,0.0,78.0,80.4,"96,906","7,558,706","72,728",54.0,0.0,5.0,9.3,0,0,0,0.0,0.0,0.0,0.0,0,"3,600,000",0
2016-12-18,Sun,90.0,0.0,47.0,52.2,"107,770","5,065,205","1,012,766",59.0,0.0,16.0,27.1,"94,483","1,511,724","187,272",34.0,0.0,18.0,52.9,"89,962","1,619,322","1,263,648",35.0,0.0,18.0,51.4,"71,204","1,281,668","190,910",98.0,0.0,24.0,24.5,"85,114","2,042,725","1,080,000",54.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,"3,000,000",0
2016-12-19,Mon,90.0,0.0,50.0,55.6,"105,309","5,265,445","773,859",59.0,0.0,11.0,18.6,"129,132","1,420,453","232,725",34.0,0.0,27.0,79.4,"92,523","2,498,124","379,095",35.0,0.0,8.0,22.9,"80,762","646,096","81,819",97.0,1.0,51.0,52.6,"98,351","5,015,897",0,54.0,0.0,15.0,27.8,"160,000","2,400,000",0,,,,,,,
2016-12-20,Tue,90.0,0.0,39.0,43.3,"106,917","4,169,761","652,632",58.0,1.0,6.0,10.3,"124,773","748,636","47,272",34.0,0.0,13.0,38.2,"94,510","1,228,635","260,910",34.0,1.0,12.0,35.3,"77,272","927,268",0,96.0,2.0,40.0,41.7,"90,080","3,603,180",0,54.0,0.0,0.0,0.0,0,"-1,200,000",0,,,,,,,
2016-12-21,Wed,90.0,0.0,42.0,46.7,"106,642","4,478,970","651,632",43.0,16.0,16.0,37.2,"233,473","3,735,570","2,142,668",34.0,0.0,16.0,47.1,"96,739","1,547,816","34,000",34.0,1.0,9.0,26.5,"81,097","729,871","109,092",98.0,0.0,53.0,54.1,"95,043","5,037,270",0,54.0,0.0,12.0,22.2,"135,000","1,620,000",0,0.0,0.0,0.0,0.0,0,"5,300,000",0
2016-12-22,Thu,88.0,2.0,53.0,60.2,"123,780","6,560,366","1,278,993",59.0,0.0,38.0,64.4,"105,191","3,997,258","1,272,708",34.0,0.0,32.0,94.1,"104,079","3,330,543","3,410,182",30.0,5.0,12.0,40.0,"84,725","1,016,696","163,638",97.0,1.0,80.0,82.5,"133,352","10,668,179","2,892,364",54.0,0.0,46.0,85.2,"101,739","4,680,000",0,75.0,0.0,23.0,30.7,"90,909","2,090,907",0
2016-12-23,Fri,88.0,2.0,71.0,80.7,"152,088","10,798,253","1,689,627",59.0,0.0,45.0,76.3,"141,101","6,349,543","617,266",34.0,0.0,33.0,97.1,"126,225","4,165,441","292,000",35.0,0.0,31.0,88.6,"122,184","3,787,699","518,187",65.0,32.0,64.0,98.5,"161,738","10,351,255","4,426,000",54.0,0.0,0.0,0.0,0,"20,000",0,75.0,0.0,0.0,0.0,0,"209,091",0
2016-12-24,Sat,90.0,0.0,79.0,87.8,"159,902","12,632,273","1,896,260",59.0,0.0,54.0,91.5,"139,672","7,542,299","1,425,442",34.0,0.0,34.0,100.0,"218,144","7,416,896","567,277",35.0,0.0,31.0,88.6,"145,401","4,507,437","490,913",96.0,1.0,89.0,92.7,"102,941","9,161,793","60,364",54.0,0.0,5.0,9.3,0,0,0,75.0,0.0,0.0,0.0,0,0,0
2016-12-25,Sun,90.0,0.0,66.0,73.3,"140,955","9,303,011","1,713,082",59.0,0.0,26.0,44.1,"117,811","3,063,089","386,360",34.0,0.0,32.0,94.1,"111,378","3,564,103","1,387,285",35.0,0.0,27.0,77.1,"95,337","2,574,087","381,822",98.0,0.0,6.0,6.1,"54,015","324,090","3,086,813",54.0,0.0,0.0,0.0,0,"1,450,000",0,75.0,0.0,0.0,0.0,0,0,0
2016-12-26,Mon,90.0,0.0,64.0,71.1,"109,094","6,982,024","1,701,629",58.0,1.0,21.0,36.2,"116,441","2,445,269","370,906",34.0,0.0,27.0,79.4,"95,507","2,578,685","1,009,100",33.0,2.0,26.0,78.8,"86,788","2,256,495","436,368",98.0,0.0,45.0,45.9,"93,810","4,221,462",0,54.0,0.0,34.0,63.0,"18,048","613,638",0,75.0,0.0,0.0,0.0,0,0,0
2016-12-27,Tue,90.0,0.0,80.0,88.9,"113,485","9,078,816","1,775,990",57.0,2.0,24.0,42.1,"118,387","2,841,296","213,635",34.0,0.0,26.0,76.5,"98,692","2,565,998","654,551",33.0,2.0,24.0,72.7,"97,837","2,348,084",0,98.0,0.0,53.0,54.1,"98,679","5,229,999",0,54.0,0.0,46.0,85.2,"59,130","2,720,000","802,500",75.0,0.0,34.0,45.3,"100,000","3,400,000",0
2016-12-28,Wed,90.0,0.0,80.0,88.9,"111,663","8,933,052","2,052,306",59.0,0.0,17.0,28.8,"137,540","2,338,180","276,363",34.0,0.0,29.0,85.3,"97,745","2,834,600","651,824",35.0,0.0,26.0,74.3,"85,727","2,228,894","395,458",98.0,0.0,1.0,1.0,"72,727","72,727",0,54.0,0.0,47.0,87.0,"68,191","3,205,000",0,75.0,0.0,0.0,0.0,0,0,0
2016-12-29,Thu,90.0,0.0,85.0,94.4,"116,704","9,919,867","1,960,579",59.0,0.0,30.0,50.8,"122,471","3,674,117","519,090",34.0,0.0,33.0,97.1,"100,061","3,302,014","726,368",35.0,0.0,29.0,82.9,"88,395","2,563,441","463,641",98.0,0.0,34.0,34.7,"107,786","3,664,724",0,54.0,0.0,47.0,87.0,"59,574","2,800,000",0,75.0,0.0,0.0,0.0,0,0,0
2016-12-30,Fri,90.0,0.0,79.0,87.8,"169,385","13,381,416","1,898,671",59.0,0.0,55.0,93.2,"137,027","7,536,502","979,993",34.0,0.0,34.0,100.0,"130,927","4,451,528","650,913",35.0,0.0,30.0,85.7,"133,969","4,019,055","570,005",98.0,0.0,23.0,23.5,"189,110","4,349,537","30,000",54.0,0.0,33.0,61.1,"90,000","2,970,000",0,75.0,0.0,0.0,0.0,0,0,0
2016-12-31,Sat,90.0,0.0,90.0,100.0,"171,159","15,404,269","1,914,399",59.0,0.0,57.0,96.6,"164,368","9,368,953","1,779,996",34.0,0.0,34.0,100.0,"208,125","7,076,262","1,227,283",35.0,0.0,35.0,100.0,"243,287","8,515,055","872,736",98.0,0.0,95.0,96.9,"98,965","9,401,701","36,364",54.0,0.0,0.0,0.0,0,0,0,75.0,0.0,0.0,0.0,0,0,0
2017-01-01,Sun,90.0,0.0,62.0,68.9,"135,460","8,398,507","1,455,946",59.0,0.0,23.0,39.0,"122,332","2,813,637","398,183",34.0,0.0,32.0,94.1,"103,596","3,315,057","1,220,916",35.0,0.0,30.0,85.7,"113,514","3,405,411","313,639",98.0,0.0,8.0,8.2,"46,136","369,090","3,498,172",54.0,0.0,0.0,0.0,0,0,0,75.0,0.0,0.0,0.0,0,0,0
2017-01-02,Mon,90.0,0.0,53.0,58.9,"110,308","5,846,348","1,214,584",59.0,0.0,14.0,23.7,"114,571","1,604,000","171,818",34.0,0.0,21.0,61.8,"91,443","1,920,308","911,824",35.0,0.0,24.0,68.6,"81,246","1,949,908","433,640",98.0,0.0,30.0,30.6,"92,364","2,770,909",0,54.0,0.0,0.0,0.0,0,0,0,75.0,0.0,0.0,0.0,0,0,0
2017-01-03,Tue,90.0,0.0,37.0,41.1,"106,939","3,956,760","812,723",59.0,0.0,12.0,20.3,"92,427","1,109,129","109,091",34.0,0.0,30.0,88.2,"101,414","3,042,423","545,459",35.0,0.0,13.0,37.1,"85,345","1,109,489",0,98.0,0.0,56.0,57.1,"97,679","5,470,000",0,54.0,0.0,48.0,88.9,"80,000","3,840,000",0,75.0,0.0,62.0,82.7,"86,935","5,390,000",0
2017-01-04,Wed,90.0,0.0,44.0,48.9,"105,220","4,629,669","986,631",58.0,0.0,8.0,13.8,"105,909","847,273","47,273",34.0,0.0,9.0,26.5,"92,245","830,201","501,822",34.0,1.0,14.0,41.2,"81,376","1,139,264","390,912",98.0,0.0,47.0,48.0,"87,282","4,102,271",0,54.0,0.0,0.0,0.0,0,"120,000",0,75.0,0.0,26.0,34.7,"100,000","2,600,000",0
2017-01-05,Thu,90.0,0.0,58.0,64.4,"108,596","6,298,567","1,377,082",59.0,0.0,13.0,22.0,"91,802","1,193,428","140,000",34.0,0.0,26.0,76.5,"103,287","2,685,452","168,001",35.0,0.0,25.0,71.4,"71,195","1,779,882","172,728",98.0,0.0,65.0,66.3,"92,140","5,989,089",0,54.0,0.0,21.0,38.9,"80,000","1,680,000",0,75.0,0.0,17.0,22.7,"105,882","1,800,000",0
2017-01-06,Fri,90.0,0.0,54.0,60.0,"150,273","8,114,759","1,177,128",58.0,1.0,22.0,37.9,"148,682","3,270,996","268,182",34.0,0.0,29.0,85.3,"117,080","3,395,327","150,001",35.0,0.0,32.0,91.4,"102,875","3,292,000","381,822",98.0,0.0,40.0,40.8,"107,834","4,313,360",0,54.0,0.0,21.0,38.9,"80,000","1,680,000",0,75.0,0.0,17.0,22.7,"100,000","1,700,000",0
2017-01-07,Sat,90.0,0.0,63.0,70.0,"152,476","9,606,006","1,427,490",59.0,0.0,56.0,94.9,"145,307","8,137,195","1,588,176",34.0,0.0,28.0,82.4,"151,851","4,251,815","301,821",35.0,0.0,32.0,91.4,"148,217","4,742,943","518,187",97.0,0.0,59.0,60.8,"91,103","5,375,083",0,54.0,0.0,4.0,7.4,"75,000","300,000",0,75.0,0.0,70.0,93.3,"61,730","4,321,115","1,416,000"
2017-01-08,Sun,90.0,0.0,67.0,74.4,"112,122","7,512,168","1,405,947",59.0,0.0,22.0,37.3,"95,331","2,097,275","173,637",34.0,0.0,16.0,47.1,"91,893","1,470,287","1,038,190",35.0,0.0,16.0,45.7,"79,170","1,266,727","327,276",98.0,0.0,37.0,37.8,"82,911","3,067,724",0,54.0,0.0,0.0,0.0,0,"900,000",0,75.0,0.0,25.0,33.3,"100,000","2,500,000",0
2017-01-09,Mon,90.0,0.0,38.0,42.2,"109,512","4,161,450","773,632",59.0,0.0,15.0,25.4,"111,736","1,676,036","200,001",34.0,0.0,24.0,70.6,"107,337","2,576,090","309,094",35.0,0.0,16.0,45.7,"77,361","1,237,776","300,003",96.0,2.0,78.0,81.3,"93,718","7,309,997",0,54.0,0.0,48.0,88.9,"188,958","9,070,000","7,695,000",75.0,0.0,28.0,37.3,"107,143","3,000,000",0
2017-01-10,Tue,90.0,0.0,33.0,36.7,"100,302","3,309,969","589,906",59.0,0.0,23.0,39.0,"103,162","2,372,728","234,546",34.0,0.0,27.0,79.4,"107,145","2,892,907","61,273",35.0,0.0,9.0,25.7,"80,935","728,418","27,273",92.0,6.0,64.0,69.6,"98,040","6,274,544","320,000",54.0,0.0,14.0,25.9,"80,000","1,120,000",0,75.0,0.0,58.0,77.3,"105,172","6,100,000",0
2017-01-11,Wed,90.0,0.0,38.0,42.2,"108,902","4,138,283","678,813",59.0,0.0,54.0,91.5,"97,980","5,290,904","38,182",34.0,0.0,26.0,76.5,"102,678","2,669,628","97,637",35.0,0.0,15.0,42.9,"76,471","1,147,058","122,728",98.0,0.0,73.0,74.5,"99,016","7,228,166","640,000",54.0,0.0,25.0,46.3,"122,000","3,050,000",0,75.0,0.0,33.0,44.0,"100,000","3,300,000",0
2017-01-12,Thu,89.0,1.0,52.0,58.4,"114,421","5,949,898","886,267",59.0,0.0,48.0,81.4,"98,437","4,724,995","47,273",34.0,0.0,31.0,91.2,"110,460","3,424,271","118,183",35.0,0.0,10.0,28.6,"84,671","846,707","81,819",96.0,2.0,70.0,72.9,"105,175","7,362,272",0,54.0,0.0,38.0,70.4,"112,105","4,260,000",0,75.0,0.0,33.0,44.0,"100,000","3,300,000",0
2017-01-13,Fri,87.0,3.0,60.0,69.0,"153,462","9,207,699","1,338,491",59.0,0.0,48.0,81.4,"112,262","5,388,597","384,547",25.0,9.0,21.0,84.0,"204,549","4,295,532","252,273",35.0,0.0,35.0,100.0,"149,558","5,234,545",0,67.0,31.0,61.0,91.0,"186,477","11,375,073","5,739,000",54.0,0.0,44.0,81.5,"107,727","4,740,000",0,75.0,0.0,45.0,60.0,"173,333","7,800,000",0
2017-01-14,Sat,89.0,0.0,68.0,76.4,"150,678","10,246,082","1,387,535",59.0,0.0,59.0,100.0,"146,295","8,631,393","1,677,267",34.0,0.0,30.0,88.2,"159,023","4,770,698","2,244,095",35.0,0.0,32.0,91.4,"144,822","4,634,308","1,568,187",97.0,0.0,43.0,44.3,"94,524","4,064,531",0,54.0,0.0,4.0,7.4,"300,000","1,200,000",0,75.0,0.0,66.0,88.0,"49,455","3,264,030","1,224,000"
2017-01-15,Sun,90.0,0.0,44.0,48.9,"115,652","5,088,671","1,152,810",59.0,0.0,23.0,39.0,"88,616","2,038,179","176,366",34.0,0.0,16.0,47.1,"97,934","1,566,949","1,081,826",35.0,0.0,19.0,54.3,"80,662","1,532,580","218,184",98.0,0.0,7.0,7.1,"61,623","431,363","1,500,906",54.0,0.0,0.0,0.0,0,0,0,75.0,0.0,0.0,0.0,0,"200,000",0
2017-01-16,Mon,89.0,0.0,48.0,53.9,"99,961","4,798,119","634,904",59.0,0.0,16.0,27.1,"95,481","1,527,696","98,183",34.0,0.0,25.0,73.5,"94,614","2,365,354","190,911",34.0,0.0,12.0,35.3,"85,515","1,026,181","177,274",97.0,1.0,62.0,63.9,"89,362","5,540,450",0,54.0,0.0,0.0,0.0,0,0,0,75.0,0.0,11.0,14.7,"118,182","1,300,000",0
2017-01-17,Tue,90.0,0.0,42.0,46.7,"102,503","4,305,116","801,130",58.0,0.0,16.0,27.6,"93,853","1,501,652","51,818",34.0,0.0,24.0,70.6,"99,072","2,377,737","172,728",34.0,0.0,9.0,26.5,"88,743","798,683","27,273",97.0,1.0,82.0,84.5,"92,239","7,563,632",0,54.0,0.0,41.0,75.9,"101,463","4,160,000",0,75.0,0.0,6.0,8.0,"100,000","600,000",0
2017-01-18,Wed,90.0,0.0,38.0,42.2,"104,412","3,967,661","685,086",57.0,1.0,11.0,19.3,"112,975","1,242,728","127,275",34.0,0.0,28.0,82.4,"102,774","2,877,674","265,457",35.0,0.0,9.0,25.7,"85,152","766,364","163,637",96.0,2.0,79.0,82.3,"92,532","7,309,995",0,54.0,0.0,27.0,50.0,"44,175","1,192,728",0,75.0,0.0,64.0,85.3,"96,250","6,160,000","6,138,000"
2017-01-19,Thu,90.0,0.0,37.0,41.1,"108,369","4,009,644","709,949",45.0,14.0,34.0,75.6,"154,770","5,262,179","1,841,426",34.0,0.0,33.0,97.1,"104,602","3,451,882","232,274",35.0,0.0,15.0,42.9,"76,521","1,147,820","340,912",96.0,2.0,92.0,95.8,"98,132","9,028,113",0,54.0,0.0,53.0,98.1,"122,419","6,488,182","1,342,500",75.0,0.0,36.0,48.0,"128,611","4,630,000",0
2017-01-20,Fri,90.0,0.0,48.0,53.3,"147,627","7,086,079","1,040,220",57.0,2.0,32.0,56.1,"129,446","4,142,270","1,464,529",34.0,0.0,30.0,88.2,"115,913","3,477,397","34,000",32.0,3.0,27.0,84.4,"116,943","3,157,468","613,641",97.0,0.0,95.0,97.9,"95,732","9,094,494",0,54.0,0.0,43.0,79.6,"92,558","3,980,000",0,75.0,0.0,75.0,100.0,"101,333","7,600,000",0
2017-01-21,Sat,90.0,0.0,61.0,67.8,"143,961","8,781,646","1,401,356",58.0,1.0,53.0,91.4,"144,133","7,639,056","1,773,631",34.0,0.0,33.0,97.1,"169,917","5,607,276","147,274",34.0,1.0,29.0,85.3,"140,539","4,075,625","654,551",98.0,0.0,32.0,32.7,"96,230","3,079,355",0,54.0,0.0,10.0,18.5,"163,636","1,636,362",0,75.0,0.0,75.0,100.0,"100,000","7,500,000",0
2017-01-22,Sun,90.0,0.0,49.0,54.4,"103,400","5,066,602","607,905",59.0,0.0,19.0,32.2,"103,774","1,971,709","260,910",34.0,0.0,20.0,58.8,"97,462","1,949,230","1,204,555",35.0,0.0,10.0,28.6,"77,821","778,206","218,183",98.0,0.0,63.0,64.3,"85,367","5,378,145","846,360",54.0,0.0,0.0,0.0,0,0,0,75.0,0.0,0.0,0.0,0,0,0
2017-01-23,Mon,89.0,1.0,52.0,58.4,"105,876","5,505,547","868,675",59.0,0.0,10.0,16.9,"105,045","1,050,454","103,637",33.0,1.0,24.0,72.7,"95,112","2,282,677","418,185",35.0,0.0,7.0,20.0,"81,678","571,743","81,819",88.0,10.0,79.0,89.8,"102,019","8,059,509","464,000",54.0,0.0,0.0,0.0,0,0,0,75.0,0.0,13.0,17.3,"100,000","1,300,000",0
2017-01-24,Tue,90.0,0.0,40.0,44.4,"100,577","4,023,065","699,814",59.0,0.0,7.0,11.9,"150,584","1,054,091","98,183",32.0,2.0,20.0,62.5,"97,000","1,939,999","261,275",35.0,0.0,7.0,20.0,"87,392","611,743",0,98.0,0.0,0.0,0.0,0,0,"1,770,000",54.0,0.0,0.0,0.0,0,0,0,75.0,0.0,0.0,0.0,0,0,0
2017-01-25,Wed,90.0,0.0,29.0,32.2,"102,054","2,959,568","534,405",58.0,1.0,9.0,15.5,"89,879","808,911","47,273",34.0,0.0,34.0,100.0,"104,082","3,538,773","240,911",35.0,0.0,5.0,14.3,"77,910","389,550","54,546",98.0,0.0,2.0,2.0,"714,773","1,429,545",0,54.0,0.0,0.0,0.0,0,0,0,75.0,0.0,0.0,0.0,0,0,0
2017-01-26,Thu,90.0,0.0,48.0,53.3,"105,068","5,043,251","1,025,496",59.0,0.0,38.0,64.4,"110,691","4,206,240","544,547",34.0,0.0,28.0,82.4,"95,042","2,661,165","577,278",35.0,0.0,28.0,80.0,"88,828","2,487,175","403,640",98.0,0.0,5.0,5.1,"68,091","340,453",0,54.0,0.0,0.0,0.0,0,0,0,75.0,0.0,0.0,0.0,0,0,0
2017-01-27,Fri,90.0,0.0,68.0,75.6,"163,137","11,093,288","1,501,310",59.0,0.0,52.0,88.1,"152,232","7,916,064","1,068,176",34.0,0.0,29.0,85.3,"126,569","3,670,507","1,007,276",35.0,0.0,25.0,71.4,"151,155","3,778,867","540,005",98.0,0.0,22.0,22.4,"95,566","2,102,448",0,54.0,0.0,0.0,0.0,0,0,0,75.0,0.0,0.0,0.0,0,"-6,090,000",0
2017-01-28,Sat,90.0,0.0,83.0,92.2,"162,959","13,525,607","1,987,036",59.0,0.0,54.0,91.5,"148,218","8,003,795","1,330,904",34.0,0.0,26.0,76.5,"172,997","4,497,909","950,918",35.0,0.0,33.0,94.3,"159,457","5,262,081","518,187",98.0,0.0,26.0,26.5,"94,633","2,460,447","810,909",54.0,0.0,0.0,0.0,0,0,0,75.0,0.0,0.0,0.0,0,0,0
